Project	Task	SAMPLE_ALIAS	HET_HOMVAR_RATIO	PCT_GQ0_VARIANTS	TOTAL_GQ0_VARIANTS	TOTAL_HET_DEPTH	TOTAL_SNPS	NUM_IN_DB_SNP	NOVEL_SNPS	FILTERED_SNPS	PCT_DBSNP	DBSNP_TITV	NOVEL_TITV	TOTAL_INDELS	NOVEL_INDELS	FILTERED_INDELS	PCT_DBSNP_INDELS	NUM_IN_DB_SNP_INDELS	DBSNP_INS_DEL_RATIO	NOVEL_INS_DEL_RATIO	TOTAL_MULTIALLELIC_SNPS	NUM_IN_DB_SNP_MULTIALLELIC	TOTAL_COMPLEX_INDELS	NUM_IN_DB_SNP_COMPLEX_INDELS	SNP_REFERENCE_BIAS	NUM_SINGLETONS
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JSXSXY1P	BS_JSXSXY1P	1.694345	0.000936	4358	69627510	3764324	3580094	184230	0	0.951059	2.053487	1.192614	805716	75930	0	0.905761	729786	0.954252	1.106066	1488	1314	75793	71620	0.520591	2927306
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AS7BDBH3	BS_AS7BDBH3	1.735767	0.001154	5380	78562553	3766377	3584587	181790	0	0.951733	2.052128	1.223731	807251	76100	0	0.905729	731151	0.954296	1.121254	1586	1395	79828	75345	0.52019	2958708
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1FSV69JA	BS_1FSV69JA	1.662175	0.001011	4757	80288143	3807029	3589585	217444	0	0.942884	2.049811	1.124929	811091	78990	0	0.902613	732101	0.953973	1.108762	1707	1320	77980	73641	0.52162	2938346
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Q6WMH30M	BS_Q6WMH30M	1.684601	0.001048	4876	76861807	3755955	3585376	170579	0	0.954584	2.055865	1.1724	807445	75273	0	0.906776	732172	0.953735	1.120306	1562	1388	78320	73964	0.517388	2918805
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Y3YTANRR	BS_Y3YTANRR	1.754373	0.000814	3842	92586292	3804591	3592691	211900	0	0.944304	2.051263	1.199753	821992	83603	0	0.898292	738389	0.95635	1.075443	1474	1285	84757	79635	0.521806	3007717
kfdrc-harmonization/sd-46sk55a3	alignment-BS_E2QW5CGZ	BS_E2QW5CGZ	1.715371	0.000832	3931	87859455	3805733	3616094	189639	0	0.95017	2.051291	1.182694	823253	82927	0	0.899269	740326	0.957571	1.085584	1427	1336	85422	80400	0.519758	2985119
kfdrc-harmonization/sd-46sk55a3	alignment-BS_3DFQYFXD	BS_3DFQYFXD	1.836033	0.000862	4240	102097401	3989201	3633397	355804	0	0.910808	2.046769	1.073377	836153	95614	0	0.88565	740539	0.956376	1.01679	1820	1376	84617	79174	0.537791	3186180
kfdrc-harmonization/sd-46sk55a3	alignment-BS_073QGG1A	BS_073QGG1A	1.838561	0.000786	3415	88896490	3526879	3185143	341736	0	0.903105	2.03909	1.101038	732147	86192	0	0.882275	645955	0.953574	1.008108	1889	1385	75146	70184	0.538792	2814166
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VCM1D9Y4	BS_VCM1D9Y4	1.740137	0.000814	3120	72880513	3089421	2917395	172026	0	0.944318	2.05568	1.185512	666302	67530	0	0.89865	598772	0.956183	1.060789	1268	1113	68715	64611	0.521377	2434297
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7SKAJXJQ	BS_7SKAJXJQ	1.787965	0.000484	1988	74803622	3312872	3155894	156978	0	0.952616	2.057859	1.358656	717295	73940	0	0.896918	643355	0.953918	1.109498	1265	1158	72138	67837	0.519245	2636076
kfdrc-harmonization/sd-46sk55a3	alignment-BS_T1TV3CPS	BS_T1TV3CPS	1.754057	0.000739	3422	91624528	3752393	3433631	318762	0	0.915051	2.044714	1.141081	790045	89784	0	0.886356	700261	0.953216	1.053285	1825	1355	80017	74914	0.533914	2950565
kfdrc-harmonization/sd-46sk55a3	alignment-BS_NK8W8AC6	BS_NK8W8AC6	1.862889	0.000838	4207	99346818	4068540	3735778	332762	0	0.918211	2.045324	1.12792	851604	95974	0	0.887302	755630	0.954123	1.046092	1867	1418	88209	82681	0.533175	3266271
kfdrc-harmonization/sd-46sk55a3	alignment-BS_DD8FMM19	BS_DD8FMM19	1.741089	0.000734	3570	95438027	3943383	3619383	324000	0	0.917837	2.04678	1.126961	828707	90787	0	0.890447	737920	0.953508	1.040249	1934	1482	81526	76382	0.536489	3089603
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1JED6PH5	BS_1JED6PH5	1.794091	0.000794	3866	89047703	3944485	3607940	336545	0	0.91468	2.044516	1.104301	830501	93177	0	0.887806	737324	0.952002	1.037012	1934	1459	82056	76668	0.536815	3125773
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4GWS9PG7	BS_4GWS9PG7	1.714291	0.000722	3402	85626319	3799369	3610564	188805	0	0.950306	2.051357	1.232503	818420	80715	0	0.901377	737705	0.954082	1.096276	1565	1373	81233	76369	0.520971	2973972
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Z6JMW8X5	BS_Z6JMW8X5	1.700903	0.000712	3337	86136922	3779313	3598314	180999	0	0.952108	2.051022	1.285543	817084	79753	0	0.902393	737331	0.956834	1.108362	1637	1468	81614	76676	0.520584	2952218
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6CS5QVD3	BS_6CS5QVD3	1.718681	0.00051	2294	88175060	3648560	3344444	304116	0	0.916648	2.048251	1.126447	765500	82275	0	0.892521	683225	0.954439	1.052616	1834	1327	72353	68049	0.535491	2841999
kfdrc-harmonization/sd-46sk55a3	alignment-BS_C5WFMR3V	BS_C5WFMR3V	1.84473	0.000709	3490	101328564	3990719	3652341	338378	0	0.915209	2.043937	1.095181	838301	94298	0	0.887513	744003	0.953569	1.037378	1958	1458	84084	78914	0.536225	3193159
kfdrc-harmonization/sd-46sk55a3	alignment-BS_WG72HQ0G	BS_WG72HQ0G	1.782649	0.000797	3570	89709763	3628191	3312278	315913	0	0.912928	2.045975	1.060723	764295	85530	0	0.888093	678765	0.9515	1.0287	1881	1369	76189	71480	0.535025	2869372
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YQJ44M82	BS_YQJ44M82	1.822544	0.000792	3892	98117450	3985238	3650004	335234	0	0.915881	2.043506	1.100595	835762	93900	0	0.887647	741862	0.951313	1.043881	1895	1353	83717	78368	0.535894	3174100
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5Y8X3BMF	BS_5Y8X3BMF	1.863777	0.00076	3765	102944464	4010808	3678426	332382	0	0.917128	2.044258	1.086975	842562	94622	0	0.887697	747940	0.952576	1.03773	1976	1497	86821	81222	0.534775	3222481
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1Z3ZJVYZ	BS_1Z3ZJVYZ	1.756895	0.000753	3649	95950203	3928459	3610965	317494	0	0.919181	2.045629	1.103027	828201	89241	0	0.892247	738960	0.952147	1.032593	1807	1347	81179	76090	0.532956	3089689
kfdrc-harmonization/sd-46sk55a3	alignment-BS_D2MRZZDS	BS_D2MRZZDS	1.986467	0.000827	3642	83041682	3553356	3345396	207960	0	0.941475	2.056937	1.195802	759098	83698	0	0.88974	675400	0.951504	1.059295	1597	1427	80649	75877	0.520977	2928734
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ESX8B49F	BS_ESX8B49F	2.06864	0.000738	3867	110377172	4250361	3869364	380997	0	0.910361	2.049466	1.144577	882216	109321	0	0.876084	772895	0.944835	1.018445	2233	1733	94976	88617	0.53504	3532367
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1G9N4SVD	BS_1G9N4SVD	1.939781	0.000804	2776	64309411	2781547	2616825	164722	0	0.94078	2.063244	1.213529	600160	65114	0	0.891506	535046	0.954349	1.061483	1115	1002	63648	59916	0.522248	2278572
kfdrc-harmonization/sd-46sk55a3	alignment-BS_K51YRHX3	BS_K51YRHX3	1.772862	0.000773	3779	94662890	3958507	3635587	322920	0	0.918424	2.049186	1.140641	833595	91578	0	0.890141	742017	0.955398	1.05249	1935	1409	85199	79730	0.534074	3125298
kfdrc-harmonization/sd-46sk55a3	alignment-BS_B995YWND	BS_B995YWND	1.738537	0.000811	3601	86965502	3596306	3279466	316840	0	0.911898	2.050201	1.108598	755416	84796	0	0.887749	670620	0.957489	1.037386	1771	1246	77313	72340	0.535485	2818147
kfdrc-harmonization/sd-46sk55a3	alignment-BS_DBQ8BE26	BS_DBQ8BE26	1.708903	0.000895	4184	81226520	3772301	3577807	194494	0	0.948442	2.050792	1.283892	812118	78461	0	0.903387	733657	0.955918	1.116449	1419	1197	80098	75320	0.522554	2948471
kfdrc-harmonization/sd-46sk55a3	alignment-BS_23BB6B8Q	BS_23BB6B8Q	1.74526	0.000787	3735	90567381	3828136	3595738	232398	0	0.939292	2.050405	1.171051	823625	85119	0	0.896653	738506	0.953932	1.086199	1475	1215	83633	78485	0.525666	3017152
kfdrc-harmonization/sd-46sk55a3	alignment-BS_V8RT6TP3	BS_V8RT6TP3	1.665573	0.000711	3298	82790294	3732666	3571184	161482	0	0.956738	2.051671	1.252001	813343	78333	0	0.90369	735010	0.956562	1.130003	1453	1289	80597	75928	0.517462	2896848
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SAVW1SSQ	BS_SAVW1SSQ	1.74334	0.000728	3332	87602410	3702872	3395149	307723	0	0.916896	2.05362	1.123839	783563	87882	0	0.887843	695681	0.951118	1.045099	1887	1423	79551	74469	0.533988	2908192
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5MS8HTYA	BS_5MS8HTYA	1.75355	0.000796	3877	94472146	3944061	3618960	325101	0	0.917572	2.048467	1.124024	833139	92630	0	0.888818	740509	0.954376	1.048974	1784	1354	84346	78923	0.534412	3102968
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4MTDF6GZ	BS_4MTDF6GZ	1.780534	0.000736	3586	89258347	3945855	3624570	321285	0	0.918577	2.047201	1.12787	831800	93135	0	0.888032	738665	0.955599	1.043734	1977	1490	84316	79016	0.535528	3120291
kfdrc-harmonization/sd-46sk55a3	alignment-BS_PGWJPKP0	BS_PGWJPKP0	2.417334	0.000545	2710	108052170	4016102	3776674	239428	0	0.940383	2.060065	1.297178	849450	102198	0	0.879689	747252	0.948521	1.063064	2032	1772	98338	92272	0.519396	3519674
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HNE3T60G	BS_HNE3T60G	2.366491	0.00061	3538	131348492	4702646	4284476	418170	0	0.911078	2.053885	1.197067	963082	139191	0	0.855473	823891	0.941353	1.007312	2640	2047	119579	110874	0.529822	4077322
kfdrc-harmonization/sd-46sk55a3	alignment-BS_S5041P0K	BS_S5041P0K	1.691966	0.000652	3048	86114763	3765331	3584031	181300	0	0.95185	2.051296	1.240235	817990	81130	0	0.900818	736860	0.955983	1.088503	1513	1346	83384	78443	0.520835	2939528
kfdrc-harmonization/sd-46sk55a3	alignment-BS_235AN2H4	BS_235AN2H4	1.771156	0.000691	3368	95302030	3936945	3643359	293586	0	0.925428	2.044808	1.107203	836645	91592	0	0.890525	745053	0.955376	1.044282	1988	1457	86305	80826	0.530752	3113425
kfdrc-harmonization/sd-46sk55a3	alignment-BS_TJX9CNCS	BS_TJX9CNCS	1.808425	0.000376	1830	95088628	3953344	3614770	338574	0	0.914358	2.050431	1.16607	818570	88034	0	0.892454	730536	0.949032	0.942369	2003	1426	81161	76471	0.538553	3131128
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ZR6H87WX	BS_ZR6H87WX	1.791761	0.0006	2504	85366991	3379431	3076322	303109	0	0.910308	2.050221	1.14237	715632	81861	0	0.88561	633771	0.955438	1.045451	1555	1119	72434	67567	0.539555	2680410
kfdrc-harmonization/sd-46sk55a3	alignment-BS_P5179092	BS_P5179092	2.375145	0.000698	3562	116709316	4140771	3797689	343082	0	0.917145	2.05459	1.153928	857185	105574	0	0.876836	751611	0.950074	1.045572	2274	1725	95860	89799	0.530607	3593196
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HWC2C8XH	BS_HWC2C8XH	2.034001	0.00079	3759	100528572	3853236	3526196	327040	0	0.915126	2.055044	1.130554	805243	94024	0	0.883235	711219	0.951802	1.044178	1961	1471	85759	80281	0.532852	3187939
kfdrc-harmonization/sd-46sk55a3	alignment-BS_08ZS1DB6	BS_08ZS1DB6	1.695333	0.000716	3321	88585623	3736691	3557631	179060	0	0.952081	2.053986	1.241388	810019	77865	0	0.903873	732154	0.955211	1.09129	1419	1266	79659	75093	0.51981	2915740
kfdrc-harmonization/sd-46sk55a3	alignment-BS_DZKW3ZM6	BS_DZKW3ZM6	2.141399	0.000523	2723	106858497	4191377	3948431	242946	0	0.942037	2.052307	1.210529	893946	107764	0	0.879451	786182	0.947962	1.064563	1925	1690	105574	98825	0.519625	3547096
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Z4RK9Q03	BS_Z4RK9Q03	2.116944	0.000515	2715	115596565	4258840	3925496	333344	0	0.921729	2.051712	1.162956	895295	112072	0	0.874821	783223	0.948626	1.03808	2035	1536	102863	96032	0.526541	3579018
kfdrc-harmonization/sd-46sk55a3	alignment-BS_H1N2B3PY	BS_H1N2B3PY	2.264295	0.000473	2394	117394863	4098803	3728072	370731	0	0.909551	2.053577	1.160676	851217	113326	0	0.866866	737891	0.947805	1.028206	2309	1736	99238	92433	0.533892	3510889
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YQ1A6N3P	BS_YQ1A6N3P	2.114275	0.000478	2309	111062309	3913161	3562457	350704	0	0.910378	2.052764	1.112955	817158	103214	0	0.873691	713944	0.953806	1.026546	2090	1532	92919	86592	0.533215	3282457
kfdrc-harmonization/sd-46sk55a3	alignment-BS_33WHABZB	BS_33WHABZB	1.949633	0.000465	2372	113605726	4121992	3775059	346933	0	0.915834	2.047406	1.132086	866730	105354	0	0.878447	761376	0.95404	1.034018	2123	1562	95743	89253	0.535016	3368583
kfdrc-harmonization/sd-46sk55a3	alignment-BS_B9Q064JB	BS_B9Q064JB	2.027333	0.000482	1962	90995396	3300749	2977569	323180	0	0.902089	2.042353	1.137123	685997	89164	0	0.870023	596833	0.952738	1.037895	1869	1371	74919	69633	0.536007	2726357
kfdrc-harmonization/sd-46sk55a3	alignment-BS_P4A02W4B	BS_P4A02W4B	1.73081	0.000433	2086	93173935	3897224	3582374	314850	0	0.919212	2.047115	1.143411	827783	90839	0	0.890262	736944	0.954152	1.049755	1794	1323	80911	75892	0.535669	3052147
kfdrc-harmonization/sd-46sk55a3	alignment-BS_B2AJ8Q27	BS_B2AJ8Q27	1.766884	0.000593	2888	96911304	3941943	3605096	336847	0	0.914548	2.04557	1.113735	830189	92758	0	0.888269	737431	0.955879	1.047593	1821	1323	83701	78389	0.537514	3107472
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GWHX06GV	BS_GWHX06GV	1.697689	0.000568	2646	86563252	3749262	3576185	173077	0	0.953837	2.053387	1.22207	820012	82154	0	0.899814	737858	0.957157	1.111494	1408	1270	83631	78733	0.51928	2934168
kfdrc-harmonization/sd-46sk55a3	alignment-BS_FTJ15X28	BS_FTJ15X28	1.769802	0.000426	2082	97837247	3955900	3622148	333752	0	0.915632	2.04619	1.136108	834638	93723	0	0.887708	740915	0.955478	1.028022	1819	1332	83501	78242	0.537335	3120686
kfdrc-harmonization/sd-46sk55a3	alignment-BS_W30ASS0A	BS_W30ASS0A	1.75986	0.000417	2024	98344576	3934479	3607176	327303	0	0.916812	2.046378	1.140522	829068	91117	0	0.890097	737951	0.953383	1.038275	1765	1275	82208	77155	0.537829	3096201
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SFQ9865X	BS_SFQ9865X	1.683845	0.000411	1906	84995958	3734014	3582535	151479	0	0.959433	2.052192	1.32955	815241	77215	0	0.905286	738026	0.95672	1.127721	1379	1295	82232	77478	0.517393	2911545
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YYQ5P3MZ	BS_YYQ5P3MZ	2.323654	0.000487	2755	127363099	4589363	4195933	393430	0	0.914274	2.05228	1.182545	938179	126762	0	0.864885	811417	0.939964	1.026603	2537	1961	112992	105087	0.531757	3952963
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0364BT1J	BS_0364BT1J	1.813161	0.000433	2121	97714207	3965153	3626715	338438	0	0.914647	2.046062	1.138507	835131	92890	0	0.888772	742241	0.951386	1.0432	1845	1350	82827	77648	0.536036	3153760
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JY3QC2N4	BS_JY3QC2N4	1.790278	0.000448	2195	96690720	3965750	3625272	340478	0	0.914145	2.044498	1.134043	836473	94574	0	0.886937	741899	0.954753	1.026702	1976	1460	82805	77561	0.536162	3140797
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YRYHPXFZ	BS_YRYHPXFZ	1.720345	0.000443	2061	83869192	3742108	3583859	158249	0	0.957711	2.052238	1.303613	817121	78526	0	0.903899	738595	0.952617	1.105706	1320	1257	82558	78002	0.51701	2941220
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BP1MWCW0	BS_BP1MWCW0	1.797801	0.000411	2018	99872099	3971929	3630969	340960	0	0.914158	2.042875	1.14889	838481	94666	0	0.887098	743815	0.954995	1.031285	1981	1437	83822	78394	0.537645	3151497
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BVK6QZJM	BS_BVK6QZJM	1.740508	0.00055	2600	87369169	3803876	3616684	187192	0	0.950789	2.051024	1.29492	827524	83666	0	0.898896	743858	0.952557	1.104593	1606	1445	86908	81630	0.51858	3003007
kfdrc-harmonization/sd-46sk55a3	alignment-BS_J5MENF3F	BS_J5MENF3F	1.746709	0.000397	1729	84676220	3529933	3214873	315060	0	0.910746	2.046747	1.135349	743197	82347	0	0.889199	660850	0.954293	1.046905	1799	1263	72998	68557	0.53817	2769466
kfdrc-harmonization/sd-46sk55a3	alignment-BS_P4CKEC6G	BS_P4CKEC6G	1.675759	0.000472	2253	90547075	3842289	3605483	236806	0	0.938368	2.053147	1.20574	830988	88563	0	0.893424	742425	0.954841	1.08629	1644	1236	86275	80918	0.523756	2987094
kfdrc-harmonization/sd-46sk55a3	alignment-BS_X7EPSXJN	BS_X7EPSXJN	1.773164	0.000482	2355	99933265	3941796	3629589	312207	0	0.920796	2.048187	1.187595	842002	96367	0	0.88555	745635	0.956149	1.06916	1771	1345	88906	83033	0.533757	3122450
kfdrc-harmonization/sd-46sk55a3	alignment-BS_C3ZXMKVG	BS_C3ZXMKVG	1.733954	0.000475	2288	92780783	3885611	3622954	262657	0	0.932403	2.049609	1.195468	833506	89565	0	0.892544	743941	0.953668	1.079618	1970	1427	86615	81223	0.525703	3054451
kfdrc-harmonization/sd-46sk55a3	alignment-BS_KA6082N0	BS_KA6082N0	1.761763	0.000499	2366	96801179	3813128	3609424	203704	0	0.946578	2.052754	1.280686	829553	85673	0	0.896724	743880	0.95761	1.090656	1456	1278	89875	84305	0.520784	3025496
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YKMV6XV2	BS_YKMV6XV2	1.835961	0.000479	2358	83057817	3987077	3650887	336190	0	0.91568	2.048526	1.181522	836944	93388	0	0.888418	743556	0.954165	1.038105	1825	1367	86548	81063	0.537072	3185389
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7CEC760N	BS_7CEC760N	1.707437	0.000389	1893	94010831	3930096	3645963	284133	0	0.927703	2.049675	1.299034	842769	92344	0	0.890428	750425	0.955719	1.071004	1888	1430	87504	82247	0.523691	3071488
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AB1NVT9H	BS_AB1NVT9H	1.755337	0.00042	2020	99974419	3866187	3637412	228775	0	0.940827	2.050174	1.418059	842803	91487	0	0.891449	751316	0.954974	1.096739	1504	1341	90402	84708	0.520563	3064053
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XX40SEMK	BS_XX40SEMK	1.683294	0.000449	1992	89579939	3573588	3335854	237734	0	0.933475	2.051187	1.39145	775358	85988	0	0.889099	689370	0.955293	1.090894	1521	1275	82713	77456	0.523895	2786050
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9RRVH7HG	BS_9RRVH7HG	1.707604	0.000577	2711	88584525	3779822	3580793	199029	0	0.947344	2.049575	1.272903	825964	86577	0	0.895181	739387	0.954153	1.095788	1443	1292	85176	79922	0.521984	2964606
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7KYS53ZG	BS_7KYS53ZG	1.74915	0.000687	3307	92092802	3888261	3605440	282821	0	0.927263	2.047351	1.122659	832237	92360	0	0.889022	739877	0.956927	1.070852	1770	1260	85498	80155	0.528509	3064705
kfdrc-harmonization/sd-46sk55a3	alignment-BS_NSE3VWYB	BS_NSE3VWYB	1.766085	0.000641	2838	86725627	3584685	3267094	317591	0	0.911403	2.048217	1.12683	755682	85262	0	0.887172	670420	0.955906	1.045535	1779	1242	75765	70924	0.536513	2825584
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ZXHQN022-rerun1	BS_ZXHQN022	1.809372	0.000903	4416	99154114	3960904	3611536	349368	0	0.911796	2.042459	1.023996	833262	95494	0	0.885397	737768	0.952077	1.034038	1742	1278	83165	77793	0.537243	3148838
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YPN6B50F-rerun1	BS_YPN6B50F	1.752718	0.000944	4353	89778905	3733286	3417934	315352	0	0.91553	2.051585	1.051297	787270	87235	0	0.889193	700035	0.955307	1.043405	1880	1363	78265	73269	0.535572	2935147
kfdrc-harmonization/sd-46sk55a3	alignment-BS_PG1KPJYW-rerun1	BS_PG1KPJYW	1.782197	0.000976	4750	96395539	3944329	3612575	331754	0	0.915891	2.045264	1.062929	827018	91103	0	0.889842	735915	0.956128	1.048041	1925	1420	81730	76544	0.535753	3115971
kfdrc-harmonization/sd-46sk55a3	alignment-BS_B00J2W5E-rerun1	BS_B00J2W5E	1.826411	0.000868	3991	96131907	3724205	3394739	329466	0	0.911534	2.047908	1.032223	783590	89539	0	0.885732	694051	0.954903	1.046886	1869	1348	80621	75390	0.536677	2972477
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YEG6DHBN-rerun1	BS_YEG6DHBN	2.338591	0.000811	4662	124239256	4671284	4273061	398223	0	0.914751	2.054683	1.210029	953332	133394	0	0.860076	819938	0.940507	1.012006	2674	2110	112139	104112	0.529176	4028757
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HHN184SR-rerun1	BS_HHN184SR	2.280052	0.000667	3478	109233312	4236892	3880216	356676	0	0.915817	2.059096	1.1853	865813	116024	0	0.865994	749789	0.939203	1.019881	2365	1782	97636	91003	0.53086	3623475
kfdrc-harmonization/sd-46sk55a3	alignment-BS_08GHXQ8V-rerun1	BS_08GHXQ8V	1.776809	0.000809	3727	89010299	3728843	3400113	328730	0	0.911841	2.051851	1.077165	789354	91051	0	0.884651	698303	0.952874	1.032207	1890	1401	79717	74598	0.537366	2949165
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9EFEPMP4-rerun1	BS_9EFEPMP4	1.520156	0.000766	3559	95299220	3756210	3421537	334673	0	0.910901	2.044392	1.064124	798331	94414	0	0.881736	703917	0.954424	1.041825	1903	1329	80853	75341	0.539544	2802953
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BMB6B5X9-rerun1	BS_BMB6B5X9	1.827655	0.000844	4139	98227343	3967556	3627728	339828	0	0.914348	2.045274	1.098429	836779	97160	0	0.883888	739619	0.955185	1.051347	1779	1308	85713	80168	0.536634	3168062
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6DAHR2MJ-rerun1	BS_6DAHR2MJ	1.657037	0.000529	2392	84138239	3638220	3462686	175534	0	0.951753	2.056782	1.206781	793773	79499	0	0.899847	714274	0.953623	1.108	1479	1333	76688	72298	0.519668	2817631
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Y93WFS07-rerun1	BS_Y93WFS07	1.765242	0.000769	3624	84175835	3794051	3615916	178135	0	0.953049	2.057089	1.227551	824189	82322	0	0.900118	741867	0.953361	1.090558	1450	1313	83655	78712	0.519641	3008002
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9E02QJB0-rerun1	BS_9E02QJB0	1.700091	0.00081	3782	82104457	3761764	3575639	186125	0	0.950522	2.053322	1.223477	816353	80973	0	0.900811	735380	0.954618	1.116111	1524	1368	82801	77809	0.522111	2941066
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ACVNVK5F-rerun1	BS_ACVNVK5F	1.711306	0.000801	3761	88270423	3781336	3594510	186826	0	0.950593	2.051232	1.180585	819339	81710	0	0.900273	737629	0.954807	1.11077	1501	1316	83790	78730	0.521004	2963311
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6FJJWJ86-rerun1	BS_6FJJWJ86	1.766251	0.000773	3108	75813568	3232715	3057327	175388	0	0.945746	2.059567	1.218529	705251	72463	0	0.897252	632788	0.955899	1.107095	1249	1072	71946	67375	0.521557	2565921
kfdrc-harmonization/sd-46sk55a3	alignment-BS_QYBXF4NZ-rerun1	BS_QYBXF4NZ	1.764864	0.000725	2791	76511382	3096141	2897507	198634	0	0.935845	2.058613	1.260956	673472	73075	0	0.891495	600397	0.951578	1.079361	1231	1072	71510	67135	0.522817	2457444
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5B88P3XV-rerun1	BS_5B88P3XV	1.346981	0.000897	4271	86576488	3851930	3516650	335280	0	0.912958	2.039038	1.093145	819230	91832	0	0.887905	727398	0.951243	1.061324	1806	1262	77030	71841	0.541187	2731197
kfdrc-harmonization/sd-46sk55a3	alignment-BS_7KEKWDPB-rerun1	BS_7KEKWDPB	1.034937	0.000953	4176	63788578	3521380	3356137	165243	0	0.953074	2.044665	1.197117	782545	75917	0	0.902987	706628	0.955961	1.13256	1196	1093	68399	64043	0.521918	2228213
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Q3KWX3YA-rerun1	BS_Q3KWX3YA	1.788657	0.000643	3131	99721170	3942703	3613597	329106	0	0.916528	2.045509	1.123223	832556	93832	0	0.887296	738724	0.952236	1.040847	2005	1466	83624	78217	0.537142	3123391
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9767MV6P-rerun1	BS_9767MV6P	1.878966	0.000588	2764	99279703	3803494	3484638	318856	0	0.916168	2.049907	1.128275	803099	91387	0	0.886207	711712	0.951232	1.048026	1951	1486	82709	77597	0.536844	3067359
kfdrc-harmonization/sd-46sk55a3	alignment-BS_V3G31TYX-rerun1	BS_V3G31TYX	1.696041	0.000878	3704	76473573	3397397	3237563	159834	0	0.952954	2.055463	1.174257	738871	71527	0	0.903194	667344	0.956166	1.09812	1302	1188	74881	70770	0.516693	2654857
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ZE8PFQT2-rerun1	BS_ZE8PFQT2	1.709101	0.000814	3851	87827571	3814789	3594378	220411	0	0.942222	2.052187	1.13345	822822	85403	0	0.896207	737419	0.95607	1.084322	1729	1392	83280	78247	0.522398	2984973
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XX8487HJ-rerun1	BS_XX8487HJ	1.644488	0.000692	2926	80285641	3406235	3216876	189359	0	0.944408	2.054992	1.176115	737965	72788	0	0.901367	665177	0.953335	1.089688	1509	1122	73994	69788	0.520291	2628665
kfdrc-harmonization/sd-46sk55a3	alignment-BS_R6WDYNM4-rerun1	BS_R6WDYNM4	1.751072	0.000706	3201	92721190	3667039	3359091	307948	0	0.916023	2.051322	1.12986	776473	86387	0	0.888744	690086	0.952346	1.042922	1793	1331	78463	73496	0.534943	2884565
kfdrc-harmonization/sd-46sk55a3	alignment-BS_KJ4ZYHNK-rerun1	BS_KJ4ZYHNK	1.74606	0.000737	3554	92239192	3885080	3642348	242732	0	0.937522	2.050065	1.264925	837480	89022	0	0.893703	748458	0.950476	1.075444	1629	1432	87577	82222	0.521989	3065549
